anime_id,en_title,year
27491,,2003.0
27495,,2001.0
16163,Go! Anpanman: The Shining Star's Tear,1989.0
21957,,2006.0
21959,,2005.0
10056,,1993.0
22035,,1994.0
29901,,2015.0
21961,,1994.0
18355,,2013.0
9446,,1997.0
9451,,2000.0
32676,Anpanman: Nanda and Runda From the Star of Toys,2016.0
19433,,1990.0
27683,,2012.0
23617,Anpanman: Apple Boy and Everyone's Hope,2014.0
17219,,2002.0
21293,"Anpanman: Purun, the Soap Bubble",2007.0
10060,,1996.0
10684,,2011.0
20113,,2002.0
21295,,1998.0
18357,,2013.0
10057,,1991.0
21963,,2004.0
10059,,1992.0
10685,,2011.0
21297,,2000.0
14381,Anpanman: Revive Banana Island!,2012.0
21967,Anpanman: The Secret of Fairy Rin-Rin,2008.0
21969,,2004.0
21971,,1999.0
10058,,1995.0
33188,,2016.0
11497,,2004.0
30024,,1987.0
3822,"Laura, Girl of the Prairies",1975.0
30210,"Well, That's Glasses",2007.0
17619,,1984.0
3451,The Wonderful Galaxy of Oz,1992.0
18447,,2003.0
24819,,2014.0
30120,,1997.0
27575,,1942.0
29657,,1975.0
10989,,2001.0
9906,,1980.0
3575,Sguy and the Family Stone the Movie,2008.0
3885,Sugar Bunnies,2007.0
6482,,2008.0
6481,,2009.0
33320,Datum Point,2015.0
7683,Nostalgia,2000.0
4553,,2005.0
24969,,2014.0
6583,,1992.0
14529,Raiders of Galaxy,1982.0
16790,,1982.0
16806,Wonder of Frontier,1982.0
6981,Super Zugan,1992.0
34490,,2001.0
2701,Little Susie and Marvy,1999.0
16568,,1982.0
19517,,1991.0
29799,,1973.0
9562,,2010.0
16754,,1979.0
14821,,1977.0
32590,,2001.0
33662,,2016.0
19535,,2013.0
21255,Treasure Island: The Movie,1987.0
3937,Takoyaki Capeman,1998.0
29485,Talpy,2005.0
31691,Wanderings of Sanmao,2006.0
32663,,2016.0
6519,,1997.0
19843,,2013.0
30232,,2015.0
15865,,2012.0
23003,,1962.0
31486,Tantei Opera Milky Holmes the Movie: Milky Holmes' Counterattack,2016.0
17487,,2001.0
27377,,1967.0
31299,The Legend of Shangri-La,2006.0
19989,,1966.0
16728,,1988.0
29425,Teach,2011.0
30012,,1938.0
32585,Telemonster,2016.0
29669,Dot,1971.0
5922,,1990.0
25987,,2015.0
18907,,1997.0
2930,,2007.0
11681,,2007.0
19445,,2013.0
17961,,2001.0
30582,,2013.0
23915,,2008.0
22065,The Adventures of T-Rex,1992.0
7629,The Arari Show,2006.0
5943,The Aurora,2000.0
25149,,1982.0
8524,,1984.0
31892,,2012.0
31893,,2014.0
7955,,2004.0
9416,,1981.0
9417,,1985.0
9949,Fuwa's Olympic Stories,2007.0
4621,The Olympic Challenge,1987.0
7844,The Place Where We Were,2008.0
9956,The Primitives: Bongo and Grunge,2005.0
15399,,2001.0
32593,,2015.0
8081,The Story of Mr. Sorry,2009.0
16746,,1972.0
8189,,2005.0
31259,,1982.0
29369,Tick & Tack,1998.0
19049,,1995.0
19991,,1966.0
20125,,1977.0
24803,,2010.0
31055,,2015.0
26149,,1982.0
8539,,1996.0
30036,,1995.0
29473,,1995.0
29780,,2005.0
33533,Tokyo Onlypic Pictures 2008,2008.0
30408,,2011.0
13457,,2011.0
29209,,1992.0
10242,,2004.0
20233,,1974.0
6730,,1982.0
30135,,
5278,Charge! Pappara Team,1998.0
28685,Tough Guy!,2005.0
2366,,1995.0
29667,Transparent Man,1969.0
18137,,2013.0
22131,,2014.0
20087,,2007.0
6917,"Anyway, It Doesn't Matter",1987.0
29649,Chase,1966.0
15139,,1934.0
33691,The Moonlight and the Glasses,1966.0
5473,,2002.0
29929,,1965.0
28023,,1971.0
9175,,1990.0
12903,,1982.0
10943,,1993.0
19555,General Ttoli: 3rd Tunnel,1978.0
32889,Legend of Kung Fu Rabbit,2011.0
32890,Legend of a Rabbit: The Martial of Fire,2015.0
19311,,2005.0
12901,,1987.0
3975,,2008.0
6989,Space Ace,1965.0
21037,,2010.0
10224,,1978.0
12897,Space Patrol Hopper,1965.0
12887,,1965.0
12895,,
19985,,1965.0
10815,,1976.0
16830,,1983.0
18269,,1979.0
23641,,1955.0
8345,,2006.0
34078,,2013.0
30049,,1996.0
30054,,2004.0
10250,,1987.0
10244,,1988.0
4682,,1998.0
4681,,1997.0
8753,Ultraman Kids Looking for Mother for 30000000 Light Years,1991.0
10909,,1984.0
12835,,1969.0
12861,,1994.0
16253,,1990.0
34038,,1968.0
32580,,2001.0
6658,,2009.0
33085,,2010.0
29800,,1975.0
30973,,1952.0
29917,,1956.0
4598,Urikupen Rescue Team,1974.0
30863,,2013.0
5921,,1989.0
30131,,2015.0
30605,,2015.0
31269,,1990.0
16832,,1985.0
33083,,2006.0
33084,,2007.0
31476,,2010.0
17106,Welcome to Wara Store!,2009.0
31266,,1987.0
9228,,1963.0
4544,,2005.0
2708,,1996.0
12139,,1968.0
6868,Little Wansa,1973.0
29747,,2009.0
22219,,1970.0
33319,Echo Chamber,2016.0
22503,,2014.0
29099,,2015.0
30875,,2015.0
33099,,2016.0
29867,,1980.0
9952,Chess Player,2005.0
19839,Go Player 2; Go Youngsters 2; Go Boy 2,2009.0
12039,,1988.0
25173,Where is Mama,1960.0
31696,,2005.0
29986,,1966.0
4088,The Amazing 3,1965.0
12809,,2003.0
7419,,1989.0
31701,Twins on the Pasture,2007.0
12091,,
5303,Xabungle Graffiti,1983.0
12799,,2002.0
31150,Pleasant Goat and Big Big Wolf,2005.0
9973,Pleasant Goat and Big Big Wolf: The Tiger Prowess,2010.0
18491,Pleasant Goat and Big Big Wolf: Mission Incredible: Adventures on the Dragon's Trail,2012.0
6156,Pleasant Goat and Big Big Wolf: The Super Snail Adventure,2009.0
18489,Pleasant Goat and Big Big Wolf: Moon Castle - The Space Adventure,2011.0
32230,Journey to the West: Legends of the Monkey King,1999.0
9822,Xiangqi Master,2006.0
32751,The Guardian Brothers,2016.0
31700,Taichi Kid,1999.0
30140,,
32807,Boonie Bears,2012.0
32820,Boonie Bears: Spring into Action,2014.0
32819,Boonie Bears: Forest Frenzy,2013.0
32821,Boonie Bears: Snow Daze,2015.0
32808,Boonie Bears: To the Rescue!,2014.0
32818,Boonie Bears or Bust,2012.0
32809,Boonie Bears: Mystical Winter,2015.0
24603,,1981.0
32269,Saving Mother,1984.0
32270,Saving Mother,2006.0
31348,,1980.0
31177,,2015.0
10554,,1978.0
10563,,1979.0
12793,,1995.0
30116,,1999.0
10705,,2007.0
10706,,2008.0
18817,,2013.0
33933,,2016.0
5468,,2007.0
28201,,1997.0
25589,,1990.0
27467,"Loopy, the Cooking Princess",2012.0
32920,Warrior,2007.0
12781,Yoshimoto Insect Stories,1998.0
23351,Cat Eyed Boy,1976.0
7625,Fairy Dick,1992.0
21129,A Jewish Girl in Shanghai,2010.0
12771,,1992.0
24981,,1935.0
30119,,2013.0
28055,Dream of a Snowy Night,1947.0
30957,,1918.0
23345,The Snow Country Prince,1985.0
15141,,1994.0
33828,Paul Rusch: His Life and Dream,2002.0
3500,,2008.0
24575,,1917.0
30213,Be Vague,2002.0
5841,,2009.0
29812,,1958.0
12767,,1966.0
6448,Prince Planet,1965.0
18983,,2013.0
22197,,2014.0
12765,,1968.0
30309,,2015.0
33048,,2016.0
30211,Dancer of Vermicular,2004.0
5821,,2006.0
4790,,1999.0
9520,,1973.0
9522,,1974.0
23313,,2003.0
10987,,2004.0
22709,,2005.0
31698,Go For Speed,2009.0
11093,,1991.0
31427,Zinba,2013.0
13167,,2011.0
11097,,1982.0
11095,,1992.0
7808,Don Quixote,1980.0
13455,,2012.0
34502,Inazma Delivery,2017.0
34309,,2017.0
34096,Gintama Season 5,2017.0
34134,One Punch Man Season 2,2019.0
25777,Attack on Titan Season 2,2017.0
33486,My Hero Academia Season 2,2017.0
32937,KonoSuba: God's Blessing on This Wonderful World! 2,2017.0
33506,Blue Exorcist: Kyoto Saga,2017.0
33417,Super Lovers 2,2017.0
31765,Sword Art Online the Movie: Ordinal Scale,2017.0
32887,Sword Oratoria: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side,2017.0
30455,KanColle Season 2: Let's Meet at Sea,2022.0
33047,Fate/Extra: Last Encore,2018.0
31783,,2017.0
34451,Blood Blockade Battlefront & Beyond,2017.0
33852,,
25537,Fate/stay night: Heaven's Feel - I. Presage Flower,2017.0
33489,Little Witch Academia,2017.0
32949,Scum's Wish,2017.0
32901,Eromanga Sensei,2017.0
34055,Berserk: Season II,2017.0
32981,Hand Shakers,2017.0
34176,Grimoire of Zero,2017.0
33010,FLCL Progressive,2018.0
31537,Mysteria Friends,2019.0
31931,Full Metal Panic! Invisible Victory,2018.0
31629,Granblue Fantasy: The Animation,2017.0
33018,Katsugeki Touken Ranbu,2017.0
29643,,2016.0
33337,ACCA: 13-Territory Inspection Dept.,2017.0
33839,,2021.0
34350,Alice & Zoroku,2017.0
33820,Aooni the Movie,2017.0
20471,Uru in Blue,
33371,,2017.0
32878,elDLIVE,2017.0
33573,BanG Dream!,2017.0
31853,Resident Evil: Vendetta,2017.0
32086,Blame!: The Movie,2017.0
33354,Cardcaptor Sakura: Clear Card,2018.0
9488,Cencoroll Connect,2019.0
34525,A Centaur's Life,2017.0
28833,Chain Chronicle: The Light of Haecceitas,2017.0
33729,Chain Chronicle: The Light of Haecceitas Part 2,2017.0
33730,Chain Chronicle: The Light of Haecceitas Part 3,2017.0
33388,,2017.0
34088,Chiruran 1/2,2017.0
32830,,2017.0
34257,THE IDOLM@STER CINDERELLA GIRLS Theater,2017.0
32407,Clockwork Planet,2017.0
34244,Crayon Shin-chan: Invasion!! Alien Shiriri,2017.0
34497,Death March to the Parallel World Rhapsody,2018.0
33988,Interviews With Monster Girls,2017.0
34430,,2017.0
32271,Dies irae,2017.0
34299,Digimon Adventure tri. Loss,2017.0
33672,Doraemon the Movie 2017: Great Adventure in the Antarctic Kachi Kochi,2017.0
31678,Dragon Nest: Throne of Elves,2016.0
32212,,2019.0
34208,,2017.0
3786,Evangelion: 3.0+1.0 Thrice Upon a Time,2021.0
30778,Fairy Tail the Movie 2: Dragon Cry,2017.0
34100,Fate/kaleid liner Prisma Illya: Vow in the Snow,2017.0
33049,Fate/stay night: Heaven's Feel - II. Lost Butterfly,2019.0
33050,Fate/stay night: Heaven's Feel - III. Spring Song,2020.0
34338,,2018.0
34427,,2017.0
33203,Anonymous Noise,2017.0
33731,Gabriel DropOut,2017.0
34488,,2017.0
33389,,2017.0
32936,The Silver Guardian,2017.0
33783,Godzilla: Planet of the Monsters,2017.0
34527,,2017.0
23279,Genocidal Organ,2017.0
33378,Haikara-san: Here Comes Miss Modern,2017.0
21877,Hi Score Girl,2018.0
33948,Hinako Note,2017.0
33204,Napping Princess,2017.0
34028,Idol Incidents,2017.0
33733,Inazuma Eleven: Ares,2018.0
33027,,2017.0
33012,Island,2018.0
33840,Kabukibu!,2017.0
33532,Twin Angels Break,2017.0
34198,,2017.0
33089,,2017.0
32133,Boro the Caterpillar,2018.0
34501,Kenka Bancho Otome -Girl Beats Boys-,2017.0
34032,,2017.0
31758,Kizumonogatari Part 3: Cold-Blooded,2017.0
34104,Knight's & Magic,2017.0
33206,Miss Kobayashi's Dragon Maid,2017.0
33519,Kabaneri of the Iron Fortress: Light That Gathers,2016.0
33520,Kabaneri of the Iron Fortress: Life The Burns,2017.0
31658,Kuroko's Basketball the Movie: Last Game,2017.0
31812,Black Butler: Book of the Atlantic,2017.0
34106,RIN-NE Season 3,2017.0
34021,Lupin the Third: Goemon's Blood Spray,2017.0
17947,Magical Girl Lyrical Nanoha Reflection,2017.0
32900,The Irregular at Magic High School The Movie - The Girl Who Summons The Stars,2017.0
33788,MARGINAL #4 the Animation,2017.0
33737,,2021.0
31422,Minami Kamakura High School Girls Cycling Club,2017.0
31445,,
20715,,
34223,Forest Fairy Five,2017.0
34383,Netsuzou Trap -NTR-,2017.0
33850,Libra of Nil Admirari,2018.0
34264,,2017.0
34148,Nyanko Days,2017.0
34392,One Room,2017.0
33983,Onihei,2017.0
34161,Overlord: The Undead King,2017.0
33447,Piacevole: My Italian Cooking,2017.0
30695,,2016.0
33391,,2017.0
33019,,2017.0
32262,Love Tyrant,2017.0
32951,Akashic Records of Bastard Magic Instructor,2017.0
34393,Room Mate,2017.0
33726,Saiyuki Reload Blast,2017.0
34494,Sakura Quest,2017.0
34102,Sagrada Reset,2017.0
33889,Dances with the Dragons,2018.0
34289,,2017.0
33836,Seiren,2017.0
32836,Symphogear AXZ,2017.0
32843,Symphogear XV,2019.0
34456,,2017.0
34315,,2017.0
30736,Rage of Bahamut: Virgin Soul,2017.0
30223,,
33095,Descending Stories: Showa Genroku Rakugo Shinju,2017.0
33502,WorldEnd: What do you do at the end of the world? Are you busy? Will you save us?,2017.0
33362,STARMYU Season 2,2017.0
33036,The Moment You Fall in Love,2016.0
27783,,2018.0
34086,Tales of Zestiria the X Season 2,2017.0
34310,,2017.0
34177,Angel's 3Piece!,2017.0
34449,The Reflection,2017.0
32596,Snack World,2017.0
34416,Snack World: Lenny the Misanthrope,2016.0
34474,,2017.0
34498,Fireworks,2017.0
34076,The Eccentric Family 2,2017.0
32924,Urara Meirocho,2017.0
34522,"Wake Up, Girls! New Chapter",2017.0
34467,Theatre of Darkness: Yamishibai 4,2017.0
32615,Saga of Tanya the Evil,2017.0
32222,,2016.0
34471,Yo-kai Watch Shadowside: The Return of the Oni King,2017.0
34284,Yuki Yuna is a Hero: The Washio Sumi Chapter,2017.0
34445,Yuki Yuna is a Hero: The Hero Chapter,2017.0
33390,,2017.0
